,position_lat,position_long,altitude,power,cadence,distance,speed,time
3539,-139090656,1992101504,31.399999999999977,289,95,31193.91,7.451,0 days 00:59:00
3540,-139089872,1992101120,31.600000000000023,303,95,31201.44,7.44,0 days 00:59:01
3541,-139089040,1992101120,31.799999999999955,228,95,31209.22,7.364,0 days 00:59:02
3542,-139088320,1992101504,32.0,213,97,31216.38,7.225,0 days 00:59:03
3543,-139087696,1992101888,32.39999999999998,244,96,31223.56,7.082,0 days 00:59:04
3544,-139087312,1992102528,32.60000000000002,243,96,31230.29,6.979,0 days 00:59:05
3545,-139087072,1992103296,32.799999999999955,285,96,31237.56,7.003,0 days 00:59:06
3546,-139086864,1992104064,33.0,212,97,31244.46,6.98,0 days 00:59:07
3547,-139086592,1992104704,33.39999999999998,225,97,31251.48,6.92,0 days 00:59:08
3548,-139086176,1992105344,33.60000000000002,209,98,31258.46,6.838,0 days 00:59:09
3549,-139085664,1992105856,33.799999999999955,215,96,31265.14,6.73,0 days 00:59:10
3550,-139085088,1992106368,34.0,202,95,31272.07,6.634,0 days 00:59:11
3551,-139084512,1992106752,34.200000000000045,225,95,31278.46,6.527,0 days 00:59:12
3552,-139083888,1992106880,34.39999999999998,206,95,31284.97,6.46,0 days 00:59:13
3553,-139083248,1992107264,34.799999999999955,208,96,31291.15,6.384,0 days 00:59:14
3554,-139082544,1992107264,35.0,205,94,31297.92,6.28,0 days 00:59:15
3555,-139081904,1992107520,35.200000000000045,255,95,31303.87,6.259,0 days 00:59:16
3556,-139081248,1992107520,35.39999999999998,242,95,31310.0,6.251,0 days 00:59:17
3557,-139080576,1992107648,35.60000000000002,288,94,31316.19,6.262,0 days 00:59:18
3558,-139079856,1992107648,35.799999999999955,239,96,31322.87,6.436,0 days 00:59:19
3559,-139079184,1992107520,35.799999999999955,246,95,31329.12,6.665,0 days 00:59:20
3560,-139078496,1992107264,36.0,222,96,31335.86,6.888,0 days 00:59:21
3561,-139077856,1992106752,36.0,254,96,31343.46,7.1,0 days 00:59:22
3562,-139077424,1992106240,36.200000000000045,244,95,31350.18,7.264,0 days 00:59:23
3563,-139077152,1992105472,36.39999999999998,255,95,31357.56,7.4,0 days 00:59:24
3564,-139077184,1992104576,36.60000000000002,280,97,31365.38,7.459,0 days 00:59:25
3565,-139077472,1992103808,36.79999999999996,303,97,31372.62,7.504,0 days 00:59:26
3566,-139077936,1992103296,37.200000000000045,245,99,31380.1,7.433,0 days 00:59:27
3567,-139078496,1992102784,37.39999999999998,185,99,31387.15,7.131,0 days 00:59:28
3568,-139079104,1992102272,38.0,254,99,31394.42,6.78,0 days 00:59:29
3569,-139079632,1992101888,38.200000000000045,269,97,31400.8,6.594,0 days 00:59:30
3570,-139080064,1992101120,38.60000000000002,258,98,31407.69,6.529,0 days 00:59:31
3571,-139080048,1992100352,38.39999999999998,243,98,31414.14,7.024,0 days 00:59:32
3572,-139079728,1992099712,37.79999999999996,222,99,31422.07,7.885,0 days 00:59:33
3573,-139079344,1992098944,37.39999999999998,196,99,31430.08,8.567,0 days 00:59:34
3574,-139078976,1992098048,37.0,220,97,31438.91,9.018,0 days 00:59:35
3575,-139078848,1992097152,37.200000000000045,189,96,31447.49,9.083,0 days 00:59:36
3576,-139078944,1992096000,37.60000000000002,196,96,31456.55,8.721,0 days 00:59:37
3577,-139079120,1992095104,38.0,208,96,31465.07,8.198,0 days 00:59:38
3578,-139079264,1992094336,38.60000000000002,213,94,31473.2,7.63,0 days 00:59:39
3579,-139079264,1992093440,39.200000000000045,251,94,31480.51,7.251,0 days 00:59:40
3580,-139078976,1992092800,39.39999999999998,272,94,31487.57,7.179,0 days 00:59:41
3581,-139078496,1992092160,39.200000000000045,168,96,31495.21,7.568,0 days 00:59:42
3582,-139077872,1992091648,39.0,212,97,31502.86,8.043,0 days 00:59:43
3583,-139077152,1992091136,38.60000000000002,201,95,31510.82,8.498,0 days 00:59:44
3584,-139076240,1992090752,38.60000000000002,194,97,31519.9,8.782,0 days 00:59:45
3585,-139075312,1992090496,38.60000000000002,208,94,31528.79,8.832,0 days 00:59:46
3586,-139074400,1992090368,38.79999999999996,241,94,31537.32,8.718,0 days 00:59:47
3587,-139073488,1992090368,39.0,235,93,31545.72,8.521,0 days 00:59:48
3588,-139072560,1992090496,39.39999999999998,202,95,31554.38,8.232,0 days 00:59:49
3589,-139071712,1992090496,39.79999999999996,237,93,31562.37,7.997,0 days 00:59:50
3590,-139070848,1992090752,40.0,210,94,31570.43,7.71,0 days 00:59:51
3591,-139070032,1992090880,40.39999999999998,254,95,31577.95,7.501,0 days 00:59:52
3592,-139069248,1992090880,40.60000000000002,193,93,31585.28,7.35,0 days 00:59:53
3593,-139068464,1992091136,41.0,192,93,31592.57,7.163,0 days 00:59:54
3594,-139067696,1992091136,41.200000000000045,120,94,31599.8,6.95,0 days 00:59:55
3595,-139066944,1992091136,41.39999999999998,292,93,31606.72,6.793,0 days 00:59:56
3596,-139066240,1992091264,41.60000000000002,275,87,31613.32,6.894,0 days 00:59:57
3597,-139065472,1992091136,41.79999999999996,280,87,31620.42,7.065,0 days 00:59:58
3598,-139064752,1992090880,41.79999999999996,223,87,31627.33,7.293,0 days 00:59:59
3599,-139064000,1992090496,41.60000000000002,261,86,31634.96,7.751,0 days 01:00:00
3600,-139063280,1992090240,41.200000000000045,243,86,31642.86,8.34,0 days 01:00:01
3601,-139062624,1992089472,40.60000000000002,213,86,31651.57,9.043,0 days 01:00:02
3602,-139062016,1992088704,40.0,230,86,31661.15,9.736,0 days 01:00:03
3603,-139061472,1992087680,39.60000000000002,249,86,31671.49,10.218,0 days 01:00:04
3604,-139061088,1992086784,39.79999999999996,268,86,31681.25,10.204,0 days 01:00:05
3605,-139060992,1992085632,40.200000000000045,289,86,31691.66,9.827,0 days 01:00:06
3606,-139060992,1992084608,41.0,266,87,31701.34,9.337,0 days 01:00:07
3607,-139060992,1992083584,41.39999999999998,250,88,31710.02,8.82,0 days 01:00:08
3608,-139060768,1992082560,42.0,228,88,31718.95,8.473,0 days 01:00:09
3609,-139060256,1992081792,41.79999999999996,241,88,31727.35,8.585,0 days 01:00:10
3610,-139059536,1992081280,41.39999999999998,212,88,31735.99,9.053,0 days 01:00:11
3611,-139058528,1992080768,40.79999999999996,259,87,31746.86,9.762,0 days 01:00:12
3612,-139057680,1992080384,40.39999999999998,276,88,31755.56,10.331,0 days 01:00:13
3613,-139056624,1992079872,39.60000000000002,286,87,31766.42,10.956,0 days 01:00:14
3614,-139055568,1992079232,39.200000000000045,275,87,31777.44,11.429,0 days 01:00:15
3615,-139054624,1992078592,38.79999999999996,275,88,31788.69,11.692,0 days 01:00:16
3616,-139053920,1992077440,39.0,217,91,31800.74,11.489,0 days 01:00:17
3617,-139053520,1992076160,39.60000000000002,236,89,31811.71,10.94,0 days 01:00:18
3618,-139053280,1992075136,40.39999999999998,311,88,31822.4,10.273,0 days 01:00:19
3619,-139053104,1992073984,41.200000000000045,328,89,31832.12,9.702,0 days 01:00:20
3620,-139052816,1992073088,41.79999999999996,231,90,31841.92,9.198,0 days 01:00:21
3621,-139052304,1992072192,41.79999999999996,209,91,31851.05,9.094,0 days 01:00:22
3622,-139051632,1992071424,41.39999999999998,257,88,31860.28,9.469,0 days 01:00:23
3623,-139050800,1992070656,40.79999999999996,297,91,31869.93,10.13,0 days 01:00:24
3624,-139049776,1992070400,40.39999999999998,260,90,31880.42,10.621,0 days 01:00:25
3625,-139048656,1992070400,40.79999999999996,248,89,31890.79,10.367,0 days 01:00:26
3626,-139047552,1992070528,41.60000000000002,237,89,31901.42,9.678,0 days 01:00:27
3627,-139046752,1992071040,42.200000000000045,282,90,31910.5,9.188,0 days 01:00:28
3628,-139046176,1992071936,42.200000000000045,196,90,31919.35,9.18,0 days 01:00:29
3629,-139045824,1992072960,42.0,236,89,31928.83,9.518,0 days 01:00:30
3630,-139045728,1992073984,41.39999999999998,261,90,31938.61,10.013,0 days 01:00:31
3631,-139045984,1992075136,40.79999999999996,226,89,31949.21,10.607,0 days 01:00:32
3632,-139046544,1992076032,40.0,268,89,31959.64,11.226,0 days 01:00:33
3633,-139047392,1992077056,39.200000000000045,296,89,31971.75,11.946,0 days 01:00:34
3634,-139048288,1992077952,38.200000000000045,262,88,31984.13,12.562,0 days 01:00:35
3635,-139049168,1992079104,37.39999999999998,241,89,31996.27,13.017,0 days 01:00:36
3636,-139050000,1992080384,36.60000000000002,250,89,32010.22,13.368,0 days 01:00:37
3637,-139050288,1992081664,36.39999999999998,258,90,32023.02,13.383,0 days 01:00:38
3638,-139050016,1992083072,36.79999999999996,228,89,32036.6,12.961,0 days 01:00:39
3639,-139049504,1992084352,37.39999999999998,287,90,32049.37,12.374,0 days 01:00:40
3640,-139048944,1992085504,38.0,228,88,32061.11,11.738,0 days 01:00:41
3641,-139048432,1992086784,38.79999999999996,224,90,32072.44,11.083,0 days 01:00:42
3642,-139048336,1992087808,39.200000000000045,302,88,32083.14,10.696,0 days 01:00:43
3643,-139049120,1992088704,38.79999999999996,330,89,32094.43,10.998,0 days 01:00:44
3644,-139050160,1992089344,38.200000000000045,244,89,32105.33,11.483,0 days 01:00:45
3645,-139051344,1992089856,37.60000000000002,210,91,32117.36,11.896,0 days 01:00:46
3646,-139052416,1992090496,37.200000000000045,234,91,32129.05,12.073,0 days 01:00:47
3647,-139053120,1992091520,37.200000000000045,207,89,32140.95,11.944,0 days 01:00:48
3648,-139053248,1992092928,37.39999999999998,219,88,32153.12,11.705,0 days 01:00:49
3649,-139052896,1992094080,37.79999999999996,214,88,32164.31,11.242,0 days 01:00:50
3650,-139052384,1992095104,38.60000000000002,268,87,32175.32,10.618,0 days 01:00:51
3651,-139051744,1992096000,39.0,233,88,32185.97,10.112,0 days 01:00:52
3652,-139051040,1992096896,39.0,317,88,32196.04,10.093,0 days 01:00:53
3653,-139050256,1992097664,38.60000000000002,256,86,32206.06,10.564,0 days 01:00:54
3654,-139049328,1992098432,37.79999999999996,215,89,32216.62,11.168,0 days 01:00:55
3655,-139048256,1992098944,37.39999999999998,239,89,32228.13,11.54,0 days 01:00:56
3656,-139047152,1992099456,37.39999999999998,253,88,32239.75,11.447,0 days 01:00:57
3657,-139046080,1992100224,38.0,302,88,32251.26,11.042,0 days 01:00:58
3658,-139045088,1992100736,38.39999999999998,275,88,32261.66,10.6,0 days 01:00:59
3659,-139044016,1992101120,38.79999999999996,216,89,32272.41,10.148,0 days 01:01:00
3660,-139042928,1992101248,39.200000000000045,225,89,32282.55,9.867,0 days 01:01:01
3661,-139041904,1992101248,39.200000000000045,239,88,32292.06,9.838,0 days 01:01:02
3662,-139040848,1992101120,39.0,271,88,32302.24,10.008,0 days 01:01:03
3663,-139039856,1992100736,38.79999999999996,222,89,32311.98,10.266,0 days 01:01:04
3664,-139038768,1992100224,38.39999999999998,265,88,32322.94,10.605,0 days 01:01:05
3665,-139037744,1992099712,38.0,243,88,32333.7,10.947,0 days 01:01:06
3666,-139036768,1992099072,37.60000000000002,264,88,32344.57,11.29,0 days 01:01:07
3667,-139035792,1992098176,37.200000000000045,182,89,32356.21,11.61,0 days 01:01:08
3668,-139034960,1992097280,36.60000000000002,212,88,32368.14,11.885,0 days 01:01:09
3669,-139034496,1992096256,36.200000000000045,275,88,32379.54,12.133,0 days 01:01:10
3670,-139034464,1992094720,35.799999999999955,243,87,32392.48,12.379,0 days 01:01:11
3671,-139034688,1992093440,35.200000000000045,260,88,32404.81,12.601,0 days 01:01:12
3672,-139035056,1992092032,34.799999999999955,228,88,32417.74,12.816,0 days 01:01:13
3673,-139035440,1992090752,34.39999999999998,244,89,32430.73,12.934,0 days 01:01:14
3674,-139035760,1992089344,34.0,211,88,32443.24,12.98,0 days 01:01:15
3675,-139035632,1992088064,34.0,247,87,32456.31,12.886,0 days 01:01:16
3676,-139034976,1992086784,34.60000000000002,233,87,32468.54,12.377,0 days 01:01:17
3677,-139033856,1992086144,35.200000000000045,284,87,32480.73,11.717,0 days 01:01:18
3678,-139032608,1992086016,35.39999999999998,262,88,32492.34,11.499,0 days 01:01:19
3679,-139031440,1992086528,35.200000000000045,233,89,32504.14,11.506,0 days 01:01:20
3680,-139030544,1992087296,34.799999999999955,224,88,32515.7,11.649,0 days 01:01:21
3681,-139029808,1992088320,34.60000000000002,221,88,32527.52,11.854,0 days 01:01:22
3682,-139029136,1992089472,34.200000000000045,255,88,32539.0,12.052,0 days 01:01:23
3683,-139028480,1992090496,33.799999999999955,241,87,32551.16,12.273,0 days 01:01:24
3684,-139027808,1992091776,33.200000000000045,269,88,32564.01,12.479,0 days 01:01:25
3685,-139027216,1992092928,32.799999999999955,236,88,32576.01,12.654,0 days 01:01:26
3686,-139026608,1992094208,32.39999999999998,237,88,32589.0,12.829,0 days 01:01:27
3687,-139026064,1992095616,31.799999999999955,253,88,32601.85,13.002,0 days 01:01:28
3688,-139025600,1992096896,31.399999999999977,265,88,32615.44,13.211,0 days 01:01:29
3689,-139025328,1992098432,30.799999999999955,257,88,32628.07,13.376,0 days 01:01:30
3690,-139025360,1992099840,30.399999999999977,254,88,32641.91,13.548,0 days 01:01:31
3691,-139025808,1992101120,29.799999999999955,225,90,32655.16,13.72,0 days 01:01:32
3692,-139026544,1992102528,29.200000000000045,232,89,32669.55,13.82,0 days 01:01:33
3693,-139027360,1992103808,28.799999999999955,250,88,32682.97,13.896,0 days 01:01:34
3694,-139028272,1992105088,28.399999999999977,217,88,32697.5,13.944,0 days 01:01:35
3695,-139029024,1992106240,28.0,224,88,32710.68,13.951,0 days 01:01:36
3696,-139029584,1992107648,27.600000000000023,217,87,32724.86,13.944,0 days 01:01:37
3697,-139029808,1992109312,27.200000000000045,279,87,32738.79,13.935,0 days 01:01:38
3698,-139029824,1992110720,26.799999999999955,203,87,32752.71,13.847,0 days 01:01:39
3699,-139029696,1992112256,26.600000000000023,225,86,32766.65,13.747,0 days 01:01:40
3700,-139029456,1992113920,26.399999999999977,286,86,32781.01,13.638,0 days 01:01:41
3701,-139029168,1992115328,26.200000000000045,323,87,32794.23,13.571,0 days 01:01:42
3702,-139028848,1992116608,26.0,238,88,32807.81,13.506,0 days 01:01:43
3703,-139028400,1992118016,26.0,214,90,32820.72,13.392,0 days 01:01:44
3704,-139027600,1992119168,25.799999999999955,245,88,32834.16,13.245,0 days 01:01:45
3705,-139027072,1992120576,25.600000000000023,225,87,32848.36,13.085,0 days 01:01:46
3706,-139026976,1992121856,25.600000000000023,205,88,32860.12,12.973,0 days 01:01:47
3707,-139026960,1992123264,25.399999999999977,272,87,32873.43,12.898,0 days 01:01:48
3708,-139027008,1992124800,25.200000000000045,230,87,32886.43,12.825,0 days 01:01:49
3709,-139027216,1992126208,25.200000000000045,241,87,32898.93,12.722,0 days 01:01:50
3710,-139027728,1992127360,25.200000000000045,182,87,32911.43,12.559,0 days 01:01:51
3711,-139028960,1992127744,25.600000000000023,283,87,32923.7,12.115,0 days 01:01:52
3712,-139030240,1992127360,26.0,276,86,32936.14,11.611,0 days 01:01:53
3713,-139031312,1992126848,26.399999999999977,263,86,32947.12,11.244,0 days 01:01:54
3714,-139032416,1992126208,26.799999999999955,231,89,32958.39,10.832,0 days 01:01:55
3715,-139033456,1992125824,27.200000000000045,231,87,32968.82,10.476,0 days 01:01:56
3716,-139034576,1992125568,27.600000000000023,247,89,32979.47,10.142,0 days 01:01:57
3717,-139035632,1992125568,27.799999999999955,251,87,32989.44,9.89,0 days 01:01:58
3718,-139036656,1992125568,28.200000000000045,318,88,32998.9,9.775,0 days 01:01:59
3719,-139037712,1992125568,28.399999999999977,247,89,33008.62,9.674,0 days 01:02:00
3720,-139038752,1992125696,28.600000000000023,193,89,33018.3,9.498,0 days 01:02:01
3721,-139039760,1992125824,28.799999999999955,221,87,33027.89,9.336,0 days 01:02:02
3722,-139040656,1992126208,29.200000000000045,266,85,33036.88,9.226,0 days 01:02:03
3723,-139041408,1992126976,29.399999999999977,209,87,33046.05,9.137,0 days 01:02:04
3724,-139041936,1992127744,29.600000000000023,259,87,33055.29,9.055,0 days 01:02:05
3725,-139042400,1992128640,29.799999999999955,252,88,33064.44,8.947,0 days 01:02:06
3726,-139042928,1992129280,30.0,191,87,33073.2,8.765,0 days 01:02:07
3727,-139043616,1992130048,30.399999999999977,232,88,33082.04,8.559,0 days 01:02:08
3728,-139044256,1992130816,30.600000000000023,296,86,33090.21,8.476,0 days 01:02:09
3729,-139044816,1992131328,30.799999999999955,241,87,33098.61,8.372,0 days 01:02:10
3730,-139045152,1992132224,31.0,215,88,33107.16,8.288,0 days 01:02:11
3731,-139045216,1992133120,31.200000000000045,218,87,33115.76,8.222,0 days 01:02:12
3732,-139045056,1992134016,31.200000000000045,220,86,33123.59,8.202,0 days 01:02:13
3733,-139044816,1992135040,31.399999999999977,257,87,33131.75,8.26,0 days 01:02:14
3734,-139044512,1992135680,31.399999999999977,291,86,33140.08,8.376,0 days 01:02:15
3735,-139044144,1992136576,31.600000000000023,214,87,33148.81,8.471,0 days 01:02:16
3736,-139043776,1992137472,31.600000000000023,224,88,33157.14,8.536,0 days 01:02:17
3737,-139043360,1992138240,31.600000000000023,235,87,33165.81,8.582,0 days 01:02:18
3738,-139042944,1992139136,31.600000000000023,213,87,33174.04,8.628,0 days 01:02:19
3739,-139042448,1992139904,31.799999999999955,263,86,33183.24,8.7,0 days 01:02:20
3740,-139041984,1992140800,31.799999999999955,292,84,33191.47,8.827,0 days 01:02:21
3741,-139041424,1992141568,31.799999999999955,267,87,33200.47,8.94,0 days 01:02:22
3742,-139040800,1992142208,31.799999999999955,224,88,33209.53,9.039,0 days 01:02:23
3743,-139040112,1992142976,31.799999999999955,256,89,33218.87,9.137,0 days 01:02:24
3744,-139039296,1992143744,31.799999999999955,230,88,33228.14,9.197,0 days 01:02:25
3745,-139038400,1992144128,31.799999999999955,253,87,33237.12,9.313,0 days 01:02:26
3746,-139037424,1992144128,31.799999999999955,275,88,33246.23,9.455,0 days 01:02:27
3747,-139036352,1992144128,31.799999999999955,185,88,33256.36,9.621,0 days 01:02:28
3748,-139035376,1992143744,31.600000000000023,230,88,33265.59,9.735,0 days 01:02:29
3749,-139034384,1992143360,31.600000000000023,229,87,33275.4,9.861,0 days 01:02:30
3750,-139033392,1992142976,31.399999999999977,306,87,33285.37,10.024,0 days 01:02:31
3751,-139032400,1992142464,31.200000000000045,279,86,33295.59,10.248,0 days 01:02:32
3752,-139031376,1992142080,31.200000000000045,280,87,33306.23,10.41,0 days 01:02:33
3753,-139030352,1992141568,31.0,209,89,33316.94,10.515,0 days 01:02:34
3754,-139029360,1992140800,31.0,256,88,33327.5,10.577,0 days 01:02:35
3755,-139028560,1992140032,31.0,264,89,33337.6,10.599,0 days 01:02:36
3756,-139027904,1992139136,31.0,270,88,33348.52,10.657,0 days 01:02:37
3757,-139027120,1992138240,31.0,246,88,33359.35,10.684,0 days 01:02:38
3758,-139026064,1992137856,30.799999999999955,239,89,33369.7,10.71,0 days 01:02:39
3759,-139024992,1992137472,30.799999999999955,219,89,33380.21,10.787,0 days 01:02:40
3760,-139023872,1992137216,30.600000000000023,238,89,33390.97,10.865,0 days 01:02:41
3761,-139022704,1992136960,30.399999999999977,258,89,33401.97,10.953,0 days 01:02:42
3762,-139021504,1992136960,30.399999999999977,278,87,33413.18,11.044,0 days 01:02:43
3763,-139020464,1992137472,30.399999999999977,282,89,33424.02,11.012,0 days 01:02:44
3764,-139020000,1992138624,30.799999999999955,232,90,33435.1,10.717,0 days 01:02:45
3765,-139019952,1992139904,31.0,238,89,33445.88,10.382,0 days 01:02:46
